pleiadesId,geonamesId
197504,3188979
197504,3190655
197504,3190813
197504,3191150
197504,3193420
197504,3194212
197504,3200315
197504,3201110
197504,3201283
197504,3204681
197505,3191055
197505,3194355
197505,3199010
197505,3273951
197511,3198213
197512,3194245
197512,3195284
197512,3197116
197512,3203195
197512,3203322
197519,3050208
197519,3053163
197519,3053562
197522,3196933
197523,3044454
197523,3046526
197523,3048608
197523,3048611
197523,3055650
197524,3190261
197524,3281054
197534,3188492
197534,3191386
197534,3193804
197534,3198056
197534,3198499
197534,3204572
197541,3191648
197551,3202215
197551,784434
197552,3187449
197552,3188292
197552,3188830
197552,3197556
197552,3200175
197552,3202872
197552,3282032
197555,3187730
197555,3188089
197555,3188763
197555,3191167
197555,3195491
197555,3196835
197555,3198213
197555,3199927
197555,3201395
197555,3202004
1975558,3045659
197556,7284830
197558,3051010
197564,3044681
197564,3046273
197564,3048895
197574,3193342
197574,3203316
197574,3203541
197580,3044774
197580,3054853
197580,3056414
197582,3055234
197583,2760390
197583,2760437
197583,2760473
197583,2760910
197583,2760924
197583,2761174
197583,2761253
197583,2761268
197583,2761303
197583,2761513
197583,2761571
197583,2761937
197583,2762140
197583,2762157
197583,2762315
197583,2762375
197583,2762761
197583,2762785
197583,2762795
197583,2762797
197583,2762917
197583,2762931
197583,2763177
197583,2763282
197583,2763285
197583,2763360
197583,2763505
197583,2763547
197583,2763594
197583,2763607
197583,2763676
197583,2763773
197583,2763790
197583,2763802
197583,2763878
197583,2763905
197583,2764186
197583,2764364
197583,2764374
197583,2764435
197583,2764736
197583,2764748
197583,2765068
197583,2765172
197583,2765175
197583,2765335
197583,2765926
197583,2766349
197583,2766359
197583,2766367
197583,2766379
197583,2766388
197583,2766389
197583,2766399
197583,2766400
197583,2766438
197583,2766442
197583,2766444
197583,2766445
197583,2766459
197583,2766498
197583,2766502
197583,2766504
197583,2766516
197583,2766517
197583,2766531
197583,2766548
197583,2766551
197583,2766563
197583,2766587
197583,2766595
197583,2766615
197583,2766650
197583,2766671
197583,2766687
197583,2766688
197583,2766696
197583,2766706
197583,2766735
197583,2766974
197583,2767030
197583,2767220
197583,2767384
197583,2767465
197583,276768
197583,2767779
197583,2767960
197583,2768155
197583,276825
197583,2768288
197583,2768380
197583,2768404
197583,2768491
197583,2768497
197583,2768498
197583,2768565
197583,2768750
197583,2768894
197583,2769139
197583,2769391
197583,2769431
197583,2769680
197583,2769912
197583,2770290
197583,2770403
197583,2770404
197583,2770432
197583,2770581
197583,2771093
197583,2771188
197583,2771244
197583,2771339
197583,2771588
197583,2771643
197583,2771894
197583,2771910
197583,2771930
197583,2771939
197583,2772135
197583,2772258
197583,2772303
197583,2772391
197583,2772414
197583,2772446
197583,2772673
197583,2772748
197583,2772801
197583,2773026
197583,2773052
197583,2773096
197583,2773321
197583,2773623
197583,2773853
197583,2773873
197583,2774034
197583,2774035
197583,2774124
197583,2774326
197583,2774628
197583,2774698
197583,2774717
197583,2774767
197583,2774895
197583,2775020
197583,2775135
197583,2775365
197583,2775487
197583,2775621
197583,2775726
197583,2776357
197583,2776395
197583,2776779
197583,2777009
197583,2777087
197583,2777189
197583,2777237
197583,2777288
197583,2777649
197583,2777884
197583,2777929
197583,2778145
197583,2778242
197583,2778243
197583,2778326
197583,2778525
197583,2778533
197583,2778533/
197583,2778787
197583,2779229
197583,2779260
197583,2779336
197583,2779450
197583,2779640
197583,2779669
197583,2779703
197583,2779710
197583,2779901
197583,2780006
197583,2780165
197583,2780247
197583,2780416
197583,2780512
197583,2780695
197583,2780936
197583,2781067
197583,2781364
197583,2781452
197583,2781703
197583,2781845
197583,2782049
197583,2782211
197583,2782408
197583,2782417
197583,2782645
197583,2782793
197583,2782902
197583,3324619
197583,3324633
197583,3324655
197583,3324737
197583,6692405
197583,7871634
197583,7872809
197583,7911306
197585,3050212
197585,3052692
203150,3048888
203154,668958
203154,675973
203154,679213
206874,784434
206874,785529
206874,787592
206874,787610
206877,3186246
206877,3202015
206878,788852
206884,673619
206884,671021
206884,673619
206884,685796
206890,665235
206909,729001
206909,729581
206909,729728
206917,662161
206917,665385
206917,671258
206927,671315
206927,686578
206927,3054667
206927,662379
206927,662794C
206927,665385
206927,666017
206927,666973
206927,667268
206927,667526
206927,668003
206927,670985
206927,671315
206927,672110
206927,673180
206927,673481
206927,675703
206927,676248
206927,678826
206927,678866
206927,679812
206927,680631
206927,681466
206927,682428
206927,685437
206927,686578
206928,665994
206928,665995
206928,666940
206928,667067
206928,683028
206928,683030
206933,663207
206938,785961
206938,789634
206938,792302
206960,3191429
206960,3192185
206960,3197095
206960,3199251
206960,3201418
206960,3201935
206960,785288
206960,786884
206960,789076
206960,791581
206963,684972
206970,684564
207001,785559
207001,787612
207025,668694
207058,3189465
207058,3199128
207060,790560
207060,792261
207061,3194360
207061,789695
207069,785714
207072,787611
207077,791612
207078,671681
207078,785103
207088,3187420
207088,3190159
207088,3196331
207088,3196585
207088,3197045
207088,3211623
207088,3211629
207100,678817
207100,682305
207100,789485
207107,792217
207129,668693
207129,669183
207129,670145
207129,671757
207129,677515
207129,677517
207129,677520
207129,681932
207129,685582
207129,686437
207129,686446
207164,786690
207173,79167
207173,791678
207183,788055
207186,675647
207193,788762
207234,668718
207237,786494
207237,792952
207261,3189250
207261,3202729
207261,3204289
207261,3204525
207263,3187116
207263,3187361
207263,3190159
207263,3190736
207263,3191449
207263,3196585
207263,3198287
207263,3204623
207263,3286428
207263,3299301
207263,784401
207263,784857
207263,786728
207263,786824
207263,787709
207263,789774
207263,790286
207263,790306
207263,791073
207263,792078
207263,793093
207267,785756
207267,790966
207273,792214
207286,662327
207286,662417
207286,663018
207286,666524
207286,673180
207286,675918
207286,676232
207286,679452
207286,682097
207286,683706
207286,683873
207286,684340
207286,685932
207286,686011
207293,725335
207293,728785
207293,729114
207293,730681
207293,731023
207293,731426
207293,732112
207293,732704
207303,784119
207303,786980
207303,787657
207303,789443
207303,789625
207303,789861
207303,8260099
207303,8260102
207303,834855
207304,681290
207304,672554
207304,678050
207304,678355
207304,681290
207304,682093
207304,683055
207310,7732864
207310,791469
207322,665659
207336,664124
207336,680332
207340,664124
207345,784535
207357,673829
207359,786219
207359,789211
207361,675302
207361,682685
207361,672930
207361,675302
207362,662920
207362,664460
207362,668101
207362,673365
207362,674384
207365,786819
207376,725905
207376,730319
207376,731791
207376,732210
207376,733373
207376,733642
207382,787863
207382,791393
207382,792784
207385,684264
207392,785287
207395,790776
207404,3187784
207404,3192404
207404,3192638
207404,3193161
207404,3193795
207404,3196619
207404,3199025
207404,3200895
207404,3201220
207404,3298829
207404,3304584
207416,669085
207416,672024
207419,680904
207419,682614
207425,676805
207425,671753
207425,676805
207439,727011
207439,728945
207439,729652
207439,731961
207443,783928
207443,784252
207443,784398
207443,787306
207443,788038
207443,788600
207443,788878
207443,791444
207443,791704
207443,792680
207443,792719
207443,793029
207443,865964
207443,865971
207447,3188009
207447,3189524
207447,3190103
207447,3217094
207447,785614
207447,785850
207447,846896
207472,676805
207484,785103
207485,791175
207488,783920
207488,785288
207495,675144
207495,675803
207495,680961
207495,682729
207500,791731
207500,838293
207500,838315
207500,853420
207501,784192
207501,786413
207504,3188434
207504,3204113
207508,785103
207515,786283
207521,787050
207521,788989
207527,667964
207527,686578
207527,3204692
207527,662230
207527,662327
207527,664202
207527,664415
207527,664698
207527,665850
207527,665982
207527,665992
207527,666939
207527,666959
207527,667964
207527,668323
207527,668815
207527,670154
207527,671076
207527,671574
207527,671633
207527,671757
207527,67253
207527,672533
207527,673180
207527,675918
207527,676129
207527,676277
207527,676293
207527,676892
207527,677237
207527,678444
207527,679050
207527,679478
207527,681299
207527,681537
207527,682748
207527,683545
207527,683710
207527,683748
207527,686254
207527,686578
207549,785756
207549,786100
207549,786827
207549,788218
207549,788220
207549,788757
207549,789210
207549,789458
207549,789464
207549,789662
207549,791017
207551,790721
207576,3306631
216688,727523
216688,727696
216688,728556
216688,728844
216688,731438
216688,731618
216691,678566
216692,727640
216693,733330
216694,664518
216707,6460206
216707,727490
216712,674230
216713,682972
216719,729280
216719,730013
216719,730383
216722,682321
216727,685374
216731,678495
216731,726359
216731,726848
216731,727533
216731,730357
216731,730594
216731,731837
216734,730518
216741,666039
216744,673921
216744,679034
216744,679035
216744,681257
216744,726129
216744,733702
216748,664774
216748,667441
216748,677669
216748,679072
216748,682814
216748,685567
216750,727533
216753,676163
216755,667130
216770,677175
216775,668828
216788,727901
216788,732356
216790,732335
216790,733359
216791,677582
216792,729107
216792,730419
216793,729984
216793,733497
216793,733515
216795,727114
216800,671636
216800,727221
216800,729293
216804,731129
216822,728350
216823,725273
216839,666967
216839,666970
216839,671393
216839,675471
216846,726245
216846,729917
216859,725578
216859,730799
216869,666738
216869,682476
216878,727921
216878,728814
216878,730363
216878,732280
216880,729559
216882,728825
216895,6460853
216895,6460863
216895,725641
216895,725869
216895,725922
216895,725993
216895,726534
216895,726750
216895,726887
216895,727058
216895,727337
216895,727657
216895,728125
216895,728141
216895,728241
216895,728385
216895,728405
216895,728693
216895,728777
216895,728977
216895,729115
216895,729215
216895,729489
216895,729668
216895,730367
216895,730407
216895,730616
216895,731233
216895,732717
216895,732742
216896,729293
216899,673009
216899,726268
216899,726534
216899,728264
216899,728614
216899,729917
216899,730009
216900,618456
216900,675495
216904,726050
216904,728550
216907,682433
216907,664437
216907,728782
216907,729392
216907,729861
216907,730873
216907,731437
216907,731437730982
216907,731866
216907,732910
216907,733406
216908,731437
216916,728632
216916,733673
216927,728193
216927,732937
216935,732266
216943,680929
216965,669148
216965,678635
216978,6460270
216978,726979
216978,732591
216982,726587
216982,727523
216982,730122
216982,732166
216982,733441
216989,729578
216992,725395
216992,727337
216992,728203
216992,728625
216992,729636
216992,729710
216992,729986
216992,732122
216992,732855
216992,732899
216997,682433
216997,664080
216997,675390
216997,680897
216997,682433
217003,729224
217016,662937
217016,663234
217016,663802
217016,664722
217016,664810
217016,670376
217016,672620
217016,673114
217016,673636
217016,673957
217016,674960
217016,678588
217016,679968
217016,680963
217016,680963/671459/?
217016,682839
217016,702187
217021,726141
217023,726293
217023,729194
217025,664464
217025,673152
217025,676012
217025,682347
217025,683902
217027,664583
217027,686688
217027,662136
217027,664583
217027,671541
217027,672336
217027,675556
217027,678027
217027,678182
217027,686688
217027,686713
217027,727582
217027,733736
217033,728782
217033,729080
217038,732916
217039,729658
217043,664015
217044,671381
217044,673382
217048,682860
217049,666970
217049,675471
217054,729805
217056,671381
221979,665359
222026,726546
222226,727079
222241,675471
226617,672602
226617,678633
226748,667305
226748,674078
226748,684964
236334,2738819
236334,2740761
236352,3117781
236352,3129231
236377,2739004
236377,2742032
236405,3105022
236405,3115159
236405,3130454
236405,3130491
236405,3131138
236443,2740592
236465,2503998
236490,3114273
236491,3109642
236505,3104849
236525,3117814
236534,3113802
236546,2262917
236546,2263458
236592,3114531
236598,3109591
236598,3111337
236601,3106672
236642,3111108
236658,3108317
236684,3125082
236692,3107364
240921,2265888
246147,3120270
246147,3131075
246154,3183364
246163,3119081
246169,2969392
246169,3127035
246171,2992997
246173,3021670
246208,3117192
246208,3130909
246212,3106050
246221,3129028
246231,3033809
246247,3127047
246321,3106211
246343,3128760
246344,3104324
246347,2990919
246348,2982452
246352,3130616
246352,3130732
246355,3127757
246369,3104570
246369,3107677
246369,3108057
246369,3128271
246377,3108286
246380,3020584
246382,3112680
246384,3130601
246406,3114549
246406,3121456
246413,3030589
246431,3118514
246431,3129099
246433,3020281
246436,3117164
246437,2989569
246437,3117164
246437,3127161
246437,3129607
246446,3107661
246471,3118342
246518,2517643
246539,3120514
246571,2985925
246600,2981428
246640,3108961
246679,2973385
246688,3115336
246708,3107481
246708,3129658
246721,3123622
246729,3106375
246748,3127611
252224,3119193
255947,2271841
255951,2477715
255969,2521937
255970,2521893
255975,2264508
255975,2271059
255981,2521665
255982,2264538
255990,2515173
255990,2519696
255991,2521585
255991,3116009
255994,2513961
255996,2515403
255996,2518770
256002,2514893
256004,2514538
256004,2516695
256004,2521183
256006,2567224
256041,2520590
256056,2517004
256057,2520832
256091,2516326
256124,2515493
256128,2519240
256149,2516630
256149,2517512
256155,2509947
256155,2513917
256155,2514460
256155,2517913
256157,2518020
256177,2520600
256210,2510911
256220,2267426
256226,2522335
256228,2512294
256231,2511064
256231,2511495
256232,2510301
256232,2510315
256232,2514073
256232,2515086
256232,2515313
256232,3125823
256234,2266442
256236,2509365
256236,2512099
256236,2514226
256236,2517909
256236,2518946
256261,2514894
256261,2515532
256275,2513509
256292,2517515
256298,2513968
256310,2513601
256322,2515096
256332,2515801
256332,2517500
256334,2516118
256334,2518394
256338,2267057
256346,2268339
256347,2516773
256347,2517820
256347,2521557
256358,2270985
256397,2519889
256408,2520266
256411,2513120
256417,2510073
256444,2516325
256449,2514553
256451,2262926
256453,2517534
256453,322001
256456,2509562
256456,2510329
256456,2512805
256456,2518791
256470,2510487
256491,2511680
256491,2516789
256491,2519284
256491,2522070
256491,2522114
256492,2509594
256492,2509949
256492,2511946
256492,2512260
256492,2515002
256499,2517740
256503,2513052
256503,2519163
260603,2263458
260637,2263049
265762,2522430
265763,2522483
265798,2521710
265799,2521710
265801,2520045
265808,2511186
265808,2519240
265810,2516395
265810,2517482
265820,2509495
265823,2521215
265826,2519651
265826,2520558
265834,2510693
265836,2520735
265839,2517898
265846,2520179
265849,2520058
265867,2509363
265867,2513390
265867,2514392
265884,2516479
265890,2518555
265893,2513595
265893,2515868
265899,2517679
265919,2514392
265922,2518559
265925,2512282
265925,2517494
265929,2511063
265930,2509975
265930,2512509
265930,2513801
265930,2521715
265930,2521842
265937,3120288
265939,2514411
265939,2516733
265946,2521991
265954,2521978
265970,2515908
265982,2514896
265982,2516732
265982,2520084
265985,2518607
265994,2514211
265994,2516304
265994,2516317
265994,2522242
265998,2512989
266019,2509934
266019,2513130
266019,2513614
266019,2514192
266019,2516345
266019,2517523
266019,2517989
266019,2518011
266019,2518949
266019,2520150
266019,2520320
266019,2521325
266019,2522129
266021,2511619
266021,2512636
266021,2513115
266021,2513180
266021,2514058
266021,2517223
266021,2517755
266021,2519066
266021,2519069
266021,2520271
266021,2520709
266021,2521085
266021,2521114
266021,2522053
266021,3124392
266038,2521847
266048,2522137
266066,2510409
266066,2512437
266066,3120410
266078,2517432
266081,2517900
266095,2509520
270344,2514107
270380,2509543
271058,2514256
275667,2543549
275740,2541805
285495,2490584
285501,2475687
285530,2479609
2886946,2843568
295221,2479161
295253,2499846
295276,2507480
295280,2476660
295329,2479320
295329,2486508
295334,2500583
295343,2480447
295374,2487444
3048817,3048817
305039,2495662
3050409,3050409
305068,2499912
305082,2491300
305109,2487452
305140,2484802
305150,2479596
305150,2503075
305153,2481700
305153,2502959
305153,2503857
305153,2503901
305841385,2651985
314883,2467914
314887,2472261
314921,2468245
314927,2473184
314943,2467920
315041,2470483
315072,2467815
315152,2473634
315176,2466965
315192,2464871
315199,2477933
315201,2464553
315228,2464704
315231,2464472
315233,2464470
315248,2464205
315251,2473876
315267,2473656
3191411,3281575
324665,2465368
324665,2470789
324684,2468353
324702,2471278
324716,2464915
324767,2469571
324774,2469341
324803,2473493
324816,2464979
324822,2467454
324826,2464795
324829,2473449
324831,2477461
324831,2505308
324836,2469413
324846,2472774
324850,3037393
334513,2497758
334518,2487772
334570,2477528
334570,2505572
334629,2475963
334629,2488193
334632,2477316
334636,2476409
334662,2490122
334669,2474184
344282,2212771
344330,2219918
344334,2468070
344341,2217440
344376,2213364
344377,2220431
344380,2472203
344448,2219905
344469,2219905
344499,2210221
344516,2467783
344519,2476028
344573,2208485
383545,3182634
383579,6535080
383653,3181380
383745,2512432
393441,3170086
393441,3178203
403182,2510913
403182,2512072
403182,2512783
403182,2512991
403182,2513114
403182,2514374
403182,2516336
403182,2517367
403182,2518878
403182,2518923
403182,2521097
403182,2521863
403182,2522432
403235,674500
416766,3169420
422817,3043045
422817,3056437
422987,2509950
422987,2511033
422987,2511179
422987,2511781
422987,2512184
422987,2512470
422987,2513677
422987,2514032
422987,2514324
422987,2514947
422987,2516367
422987,2516789
422987,2517322
422987,2519659
422987,2520314
422987,2520611
422987,2520790
422987,2522074
422987,2522486
422987,3107837
422987,3115303
422987,3116351
423031,2642573
423031,2972736
423031,2973304
423031,2973470
423031,2974370
423031,3028382
432772,3167520
432911,3176059
433032,3170336
442845,2509576
442845,2509954
442845,2510128
442845,2510764
442845,2512862
442845,2513703
442845,2518949
442845,2519464
442845,2520108
442845,2520726
442845,2522047
442845,2522206
462387,256632
472048,3038225
481701,783560
481715,3184433
481728,3184425
481728,3184945
481728,3185672
481728,3185815
481770,3193413
481770,3203106
481784,784711
481808,3187032
481808,3193044
481808,3220470
481808,3342872
481808,3342874
481808,3343075
481818,3185728
481844,6461248
481844,727441
481860,730919
481861,736357
481861,784225
481861,785604
481861,785605
481861,790551
481861,792578
481896,3184935
481949,728335
481949,729730
481949,730169
481982,783263
481983,729681
481983,731055
481986,3184081
481986,3184315
481987,792342
481987,7576125
481987,784359
481987,784747
481987,785266
481987,785354
481987,785620
481987,785679
481987,785842
481987,785897
481987,786093
481987,786466
481987,786595
481987,786978
481987,787072
481987,787562
481987,787670
481987,787853
481987,787923
481987,787985
481987,788102
481987,788550
481987,788579
481987,788938
481987,789545
481987,790314
481987,790321
481987,791131
481987,791149
481987,791330
481987,791335
481987,791442
481987,791539
481987,791720
481987,791885
481987,792342
481987,792566
481987,792568
481987,792854
481987,792879
481987,793113
481987,829567
481987,833260
481987,833357
481987,859077
481987,863665
481987,863860
482027,786714
482027,788652
482027,788794
482027,789472
482027,789895
482027,790265
482027,790383
482027,791299
482027,792822
482027,792916
483987,788494
491511,736971
491527,264670
491572,735342
491572,735960
491616,728923
491627,736076
491631,735914
491672,732138
491731,785871
491731,789541
491731,791542
491742,785380
501323,736676
501337,747503
501351,735861
501402,736261
501450,746983
501458,750525
501466,735795
501471,747728
501482,736250
501482,736618
501503,747728
501507,734449
501507,735308
501515,261557
501516,735193
501525,730058
501572,736447
501596,734359
501596,734808
501596,736017
501597,734358
501616,734894
501616,734943
501616,735282
501634,734094
501635,734093
501649,734798
501649,735364
507387,736386
511153,746983
511163,743762
511163,8273774
511187,738927
511210,738303
511234,679464
511318,741385
511337,745028
511354,745510
511357,741725
511357,749740
511379,741729
511384,750269
511385,746958
511437,744636
511449,740000
511456,748893
520988,744906
520998,745044
520998,747059
520998,747158
520998,750704
520998,750733
521026,751214
521064,740478
525483,747158
530824,363394
530906,261708
531013,253502
531013,256405
531064,255760
531064,265457
540630,265187
540703,260133
540827,261769
543722,256284
550434,298669
550578,301250
550763,256866
550771,311046
550867,301496
570049,265500
570182,264638
570220,261790
570231,262636
570261,2517249
570347,260288
570385,258754
570479,257539
570501,256637
570519,256337
570531,264637
570685,253394
573493,734614
573548,252854
579844,265502
580109,259251
588236457,2821164
589704,257445
589807,261814
590067,264839
599588,263091
599612,7522155
599728,259245
599868,255721
609367,315202
609501,324490
614874,301258
619103,323786
638778,323777
638790,311073
638811,311962
639070,320392
639087,325171
648647,306571
648647,325508
648771,300808
648789,299817
648801,308203
658378,2499232
658378,2501440
658380,734968
658381,323779
658409,733905
658480,302903
658569,310892
658587,301943
668335,734726
668393,734758
674250,257365
678256,2474423
678370,282108
678393,268064
678401,2501440
682538,2501152
69483,3029241
69488,3026047
69539,3012137
69540,2998150
707491,751066
727131,749481
741430,296821
774886524,2645318
786123,359792
79285,2650333
79289,2634540
79292,2657332
79294,265040
79298,2654141
79299,2656173
79340,2646700
79346,2654903
79347,2644645
79352,2639397
79360,2635052
79368,2637846
79370,2653924
79371,6693622
79383,2653276
79389,2654817
79393,2652618
79394,2648404
79395,2644487
79412,2651123
79420,2653228
79420,680152
79424,6950944
79431,2651101
79432,2634683
79432,2653217
79434,2650657
79439,2653877
79440,2648370
79479,2648728
79530,2646055
79531,2649808
79532,2654093
79534,6619736
79542,2654094
79545,2645733
79549,2652995
79552,2635597
79553,2653584
79574,2643743
79587,6942444
79590,2643123
79592,2643124
79593,2643096
79609,2634377
79622,2653192
79622,2756777
79639,2654532
79641,2640250
79646,2651048
79647,2643308
79651,2644668
79654,2639570
79659,2639258
79664,2639391
79677,2644368
79678,2654092
79701,6697033
79710,2636121
79722,2653027
79726,2635202
79726,2655544
79729,2648187
79733,2654087
79734,2633858
79735,2654042
79736,2654589
79739,2638867
79741,2633473
79777,2648405
820631036,747158
83827,2655538
844856,752016
844879,750516
844900,749448
844944,747471
845041,750064
845041,751345
845049,742704
845084,745583
857018,745949
857248,737537
857321,739600
857321,7737652
857359,738648
866051,2545977
874361,7647811
874418,298533
874560,3191631
874560,3193504
89092,2654305
89092,2656072
89102,2642927
89104,2637329
89109,2638445
89109,2647967
89109,7521470
89112,6696137
89114,2656086
89123,2645299
89124,2639267
89124,2650062
89125,2656061
89138,2653600
89143,2653499
89146,2653224
89148,8063585
89150,6693001
89151,2650946
89152,2519234
89152,2652382
89153,2652094
89166,2643142
89171,2650646
89175,2633352
89181,2655783
89189,2647434
89191,2657360
89196,2634227
89196,2650307
89205,2646272
89207,2641942
89207,9317041
89209,2639224
89209,2657563
89215,2635353
89215,2642589
89215,2645308
89222,2644972
89224,2655062
89230,2644968
89234,2653775
89236,2633933
89237,2633553
89239,2655050
89259,2641014
89274,2640299
89275,2641673
89288,2634864
89303,2635560
89304,6942440
89307,2656072
89311,7932545
89312,2654531
89313,6942442
89314,2650283
89315,2642916
89315,2647195
89317,2656621
894019,258576
894133,2468579
894133,735725
894133,735861
897705,3038173
897714,304703
897714,3183989
897714,3185672
897714,3186166
897714,81584
912936,3166018
92124,2891621
952093,2265525
964138,745026
964138,752696
964138,752706
967060304,2648645
967060312,2634864
967060396,6288271
981517,7602388
98921,2750053
98921,2759147
98933,2752899
98934,2759661
98951,2756161
98956,2745793
98976,2846688
98981,2904789
98992,2893774
98997,2744248
99003,2996944
99008,2751773
99014,2759875
99021,2745872
99046,2745912
99046,2753557
991358,2509940
